"1","2","3","4","5","6","7","8","9","10","11"
0,0.0980451638399834,0.0983071765019068,0.089120988686493,0.0992008564401181,0.0882518308929504,0.108627830360275,0.107224787743595,0.112259510796916,0.0914337785440959,0.107528076193667
0.000473491046275518,0,0.100507842629747,0.0994290220436187,0.113933638388894,0.161473715492227,0.0802403447058116,0.169105138455997,0.108994830862016,0.134824564807043,0.0310174115683697
0.000586437413070979,0.124151166153452,0,0.0351018258791116,0.0332720612633137,0.0777328487136384,0.032450329308922,0.182872196477016,0.0609243391412811,0.314132295532125,0.138776500118069
0.000707612963079299,0.163471993233283,0.0467206682244,0,0.236689785011597,0.266678581013514,0.0784860898366751,0.05303101748335,0.0533072596289935,0.0793751843972732,0.0215318082078354
0.000638838160752056,0.151929392478291,0.0359185411784862,0.191972561479968,0,0.0749417777666305,0.321223689697388,0.0632747572825854,0.0970559413280708,0.0438886744194667,0.019155826208361
0.000549936296487678,0.208355469072068,0.0812001437011911,0.209296040109673,0.0725165647656181,0,0.0411591321092651,0.059382935116252,0.0424053733531592,0.25849998232451,0.0266344231517758
0.000735053478150242,0.112430728043665,0.0368095487546069,0.0668890056858561,0.33752812646673,0.0446946334216026,0,0.0891684484426652,0.252578673128013,0.0359517005904221,0.0232140819882884
0.000567961352870304,0.185479023091144,0.162380855280278,0.035378365555782,0.0520449563525272,0.0504773548865936,0.0698002483909855,0,0.28997704220492,0.0793353084414795,0.0745588844434199
0.000668998160307788,0.134499938464401,0.0608633928670825,0.0400103500397201,0.0898149174802923,0.0405540291451223,0.222443963166151,0.326243452243823,0,0.044654383824926,0.0402465746081738
0.000521678371704476,0.159286730069924,0.300450067260165,0.0570381100472812,0.0388842027516068,0.236683520971779,0.0303136178104405,0.0854553168601993,0.042752201850077,0,0.0486145540068235
0.00148242594972778,0.0885464371720883,0.320723377635506,0.0373865896313496,0.0410087557035744,0.0589258380234142,0.0472960438752353,0.194055941597104,0.0931061305809535,0.117468459831047,0
